"page_name","page_id","id_var_native","name_var_native","year_native","month_native","origin_city","origin_region","origin_country","val","value_source","ors_type","ors_id","osm_id","osm_layer","city_name_ors","region_name_ors","country_name_ors","lon","lat","geometry_confidence","adr","distance_km","duration_min","from_lon_matrix","from_lat_matrix"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","10","Dolný Kubín",NULL,"Slovakia","2973","Facebook Graph API","Point","101780409","101780409","locality","Dolný Kubín","Zilina","Slovakia","19.29785","49.213616","1","Dolný Kubín, Slovakia","204.64","133","19.297849","49.213623"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Dolný Kubín",NULL,"Slovakia","2","Facebook Graph API","Point","101780409","101780409","locality","Dolný Kubín","Zilina","Slovakia","19.29785","49.213616","1","Dolný Kubín, Slovakia","204.64","133","19.297849","49.213623"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","11","Dolný Kubín",NULL,"Slovakia","210","Facebook Graph API","Point","101780409","101780409","locality","Dolný Kubín","Zilina","Slovakia","19.29785","49.213616","1","Dolný Kubín, Slovakia","204.64","133","19.297849","49.213623"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Dolný Kubín",NULL,"Slovakia","3","Facebook Graph API","Point","101780409","101780409","locality","Dolný Kubín","Zilina","Slovakia","19.29785","49.213616","1","Dolný Kubín, Slovakia","204.64","133","19.297849","49.213623"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","12","Dolný Kubín",NULL,"Slovakia","119","Facebook Graph API","Point","101780409","101780409","locality","Dolný Kubín","Zilina","Slovakia","19.29785","49.213616","1","Dolný Kubín, Slovakia","204.64","133","19.297849","49.213623"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Dolný Kubín",NULL,"Slovakia","7","Facebook Graph API","Point","101780409","101780409","locality","Dolný Kubín","Zilina","Slovakia","19.29785","49.213616","1","Dolný Kubín, Slovakia","204.64","133","19.297849","49.213623"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Dolný Lieskov",NULL,"Slovakia","1","Facebook Graph API","Point","1309906331","1309906331","locality","Dolny Lieskov","Trenciansky kraj","Slovakia","18.42147","49.05178","1","Dolný Lieskov, Slovakia","293.08","217","18.421934","49.051864"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Dolny Lopasov",NULL,"Slovakia","2","Facebook Graph API","Point","1326751517","1326751517","locality","Dolny Lopasov","Trnava","Slovakia","17.64634","48.57406","1","Dolny Lopasov, Slovakia","383.23","270","17.646586","48.574284"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Dolný Ohaj",NULL,"Slovakia","1","Facebook Graph API","Point","101834115","101834115","locality","Dolný Ohaj","Nitriansky kraj","Slovakia","18.262912","48.099337","1","Dolný Ohaj, Slovakia","362.92","260","18.26265","48.099369"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Dolný Pial",NULL,"Slovakia","1","Facebook Graph API","Point","1243172505","1243172505","locality","Dolny Pial","Nitriansky kraj","Slovakia","18.46188","48.13167","1","Dolný Pial, Slovakia","347.21","250","18.46219","48.131641"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Dolný Pial",NULL,"Slovakia","2","Facebook Graph API","Point","1243172505","1243172505","locality","Dolny Pial","Nitriansky kraj","Slovakia","18.46188","48.13167","1","Dolný Pial, Slovakia","347.21","250","18.46219","48.131641"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Domaniza",NULL,"Slovakia","1","Facebook Graph API","Point","101780345","101780345","locality","Domaniža","Trenciansky kraj","Slovakia","18.554504","49.046149","1","Domaniza, Slovakia","274.66","220","18.554635","49.046228"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Drahnov",NULL,"Slovakia","2","Facebook Graph API","Point","1293891131","1293891131","locality","Drahnov","Kosice","Slovakia","21.96591","48.59319","1","Drahnov, Slovakia","67.45","70","21.966125","48.59327"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Drahnov",NULL,"Slovakia","1","Facebook Graph API","Point","1293891131","1293891131","locality","Drahnov","Kosice","Slovakia","21.96591","48.59319","1","Drahnov, Slovakia","67.45","70","21.966125","48.59327"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Drahnov",NULL,"Slovakia","11","Facebook Graph API","Point","1293891131","1293891131","locality","Drahnov","Kosice","Slovakia","21.96591","48.59319","1","Drahnov, Slovakia","67.45","70","21.966125","48.59327"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Drahnov",NULL,"Slovakia","3","Facebook Graph API","Point","1293891131","1293891131","locality","Drahnov","Kosice","Slovakia","21.96591","48.59319","1","Drahnov, Slovakia","67.45","70","21.966125","48.59327"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Dravce",NULL,"Slovakia","5","Facebook Graph API","Point","1242600389","1242600389","locality","Dravce","Presov","Slovakia","20.48534","49.01975","1","Dravce, Slovakia","99.92","65","20.485416","49.019677"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Drienov",NULL,"Slovakia","9","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Drienov",NULL,"Slovakia","3","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","4","Drienov",NULL,"Slovakia","41","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Drienov",NULL,"Slovakia","2","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Drienov",NULL,"Slovakia","6","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Drienov",NULL,"Slovakia","6","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","6","Drienov",NULL,"Slovakia","24","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","6","Drienov",NULL,"Slovakia","24","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","11","Drienov",NULL,"Slovakia","24","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","12","Drienov",NULL,"Slovakia","47","Facebook Graph API","Point","101780277","101780277","locality","Jamník","Kosice","Slovakia","20.663471","48.943985","1","Drienov, Slovakia","86.83","64","20.663902","48.944038"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","3","Drienovec",NULL,"Slovakia","31","Facebook Graph API","Point","101782915","101782915","locality","Drienovec","Kosice","Slovakia","20.950612","48.60903","1","Drienovec, Slovakia","33.61","35","20.950417","48.608885"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Drienovec",NULL,"Slovakia","6","Facebook Graph API","Point","101782915","101782915","locality","Drienovec","Kosice","Slovakia","20.950612","48.60903","1","Drienovec, Slovakia","33.61","35","20.950417","48.608885"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Drienovec",NULL,"Slovakia","3","Facebook Graph API","Point","101782915","101782915","locality","Drienovec","Kosice","Slovakia","20.950612","48.60903","1","Drienovec, Slovakia","33.61","35","20.950417","48.608885"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Drienovec",NULL,"Slovakia","8","Facebook Graph API","Point","101782915","101782915","locality","Drienovec","Kosice","Slovakia","20.950612","48.60903","1","Drienovec, Slovakia","33.61","35","20.950417","48.608885"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Drienovec",NULL,"Slovakia","8","Facebook Graph API","Point","101782915","101782915","locality","Drienovec","Kosice","Slovakia","20.950612","48.60903","1","Drienovec, Slovakia","33.61","35","20.950417","48.608885"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Drienovec",NULL,"Slovakia","3","Facebook Graph API","Point","101782915","101782915","locality","Drienovec","Kosice","Slovakia","20.950612","48.60903","1","Drienovec, Slovakia","33.61","35","20.950417","48.608885"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Drienovec",NULL,"Slovakia","19","Facebook Graph API","Point","101782915","101782915","locality","Drienovec","Kosice","Slovakia","20.950612","48.60903","1","Drienovec, Slovakia","33.61","35","20.950417","48.608885"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Drienovec",NULL,"Slovakia","1","Facebook Graph API","Point","101782915","101782915","locality","Drienovec","Kosice","Slovakia","20.950612","48.60903","1","Drienovec, Slovakia","33.61","35","20.950417","48.608885"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Drienovská Nová Ves",NULL,"Slovakia","1","Facebook Graph API","Point","1125854015","1125854015","locality","Drienovská Nová Ves","Presov","Slovakia","21.24022","48.89971","1","Drienovská Nová Ves, Slovakia","25.92","24","21.240232","48.899743"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Drienovská Nová Ves",NULL,"Slovakia","1","Facebook Graph API","Point","1125854015","1125854015","locality","Drienovská Nová Ves","Presov","Slovakia","21.24022","48.89971","1","Drienovská Nová Ves, Slovakia","25.92","24","21.240232","48.899743"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","3","Druzstevna pri Hornade",NULL,"Slovakia","173","Facebook Graph API","Point","101780243","101780243","locality","Družstevná pri Hornáde","Kosice","Slovakia","21.246274","48.802847","1","Druzstevna pri Hornade, Slovakia","16.63","19","21.246684","48.802619"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","4","Druzstevna pri Hornade",NULL,"Slovakia","46","Facebook Graph API","Point","101780243","101780243","locality","Družstevná pri Hornáde","Kosice","Slovakia","21.246274","48.802847","1","Druzstevna pri Hornade, Slovakia","16.63","19","21.246684","48.802619"
